data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7555737,152,CHI2793,2793,"07 January 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Students (Chile); ACES: Coordinating Assembly of High-school Students of Chile",6,,,0,60,"South America",Chile,Metropolitana,Santiago,"La Florida","Santiago - La Florida",-33.5324,-70.5748,1,"Biobio Chile",National,"On 7 January 2020, in La Florida, Metropolitan region, students protested against the requirement of a national exam to access universities in the country. Groups of students took facilities and staged demonstrations in at least two schools in which the exam was supposed to take place. ACES and other student organizations called for the disruption of exams nationwide, insisting that the test promotes inequality among Chilean students. [size=no report]",0,1611096802,CHL
7555745,152,CHI2806,2806,"07 January 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Students (Chile); ACES: Coordinating Assembly of High-school Students of Chile",6,,,0,60,"South America",Chile,Metropolitana,Santiago,Recoleta,"Santiago - Recoleta",-33.4064,-70.6395,1,"Biobio Chile",National,"On 7 January 2020, in Recoleta, Metropolitan region, students protested against the requirement of a national exam to access universities in the country. Groups of students took facilities and staged demonstrations in at least two schools in which the exam was supposed to take place. ACES and other student organizations called for the disruption of exams nationwide, insisting that the test promotes inequality among Chilean students. [size=no report]",0,1611096802,CHL
7555770,152,CHI2805,2805,"07 January 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Students (Chile); ACES: Coordinating Assembly of High-school Students of Chile",6,,,0,60,"South America",Chile,Metropolitana,Santiago,Santiago,"Santiago - Quinta Normal",-33.4419,-70.679,1,"Biobio Chile",National,"On 7 January 2020, in Quinta Normal, Metropolitan region, students protested against the requirement of a national exam to access universities in the country. Groups of students took facilities and staged demonstrations near a school in which the exam was supposed to take place. ACES and other student organizations called for the disruption of exams nationwide, insisting that the test promotes inequality among Chilean students. [size=no report]",0,1618527318,CHL
7555823,152,CHI2807,2807,"07 January 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Students (Chile); ACES: Coordinating Assembly of High-school Students of Chile",6,,,0,60,"South America",Chile,Metropolitana,Santiago,Renca,"Santiago - Renca",-33.4019,-70.7062,1,"Biobio Chile",National,"On 7 January 2020, in Renca, Metropolitan region, students protested against the requirement of a national exam to access universities in the country. Groups of students took facilities and staged demonstrations near a school in which the exam was supposed to take place. ACES and other student organizations called for the disruption of exams nationwide, insisting that the test promotes inequality among Chilean students. [size=no report]",0,1611096802,CHL
7555833,152,CHI2809,2809,"07 January 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Students (Chile); ACES: Coordinating Assembly of High-school Students of Chile",6,,,0,60,"South America",Chile,Metropolitana,Santiago,"San Miguel","Santiago - San Miguel",-33.4917,-70.6571,1,"Biobio Chile",National,"On 7 January 2020, in San Miguel, Metropolitan region, students protested against the requirement of a national exam to access universities in the country. Groups of students took facilities and staged demonstrations in at least two schools in which the exam was supposed to take place. ACES and other student organizations called for the disruption of exams nationwide, insisting that the test promotes inequality among Chilean students. [size=no report]",0,1611096802,CHL
7818678,152,CHI2810,2810,"07 January 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Students (Chile); ACES: Coordinating Assembly of High-school Students of Chile",6,,,0,60,"South America",Chile,Metropolitana,Santiago,,Santiago,-33.4569,-70.6483,1,"Biobio Chile",National,"On 7 January 2020, in Santiago, Metropolitan region, students protested against the requirement of a national exam to access universities in the country. Groups of students took facilities and staged demonstrations in at least two schools in which the exam was supposed to take place. ACES and other student organizations called for the disruption of exams nationwide, insisting that the test promotes inequality among Chilean students. [size=no report]",0,1618442049,CHL
6931348,152,CHI2775,2775,"06 January 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Students (Chile); ACES: Coordinating Assembly of High-school Students of Chile",6,,,0,60,"South America",Chile,"Los Lagos",Chiloe,Quellon,Quellon,-43.117,-73.6147,1,"Biobio Chile",National,"On 6 January 2020, in Quellon, Los Lagos region, students protested against the requirement of a national exam to access universities in the country. Groups of students took facilities and staged demonstrations in the schools in which the exam was supposed to take place. ACES and other student organizations called for the disruption of exams nationwide, insisting that the test promotes inequality among Chilean students. [size=no report]",0,1582839795,CHL
6931406,152,CHI2758,2758,"06 January 2020",2020,1,Protests,"Protest with intervention","Protesters (Chile)","Students (Chile); ACES: Coordinating Assembly of High-school Students of Chile",6,"Police Forces of Chile (2018-)",,1,16,"South America",Chile,"Los Lagos",Chiloe,Castro,Castro,-42.4801,-73.763,1,"Biobio Chile",National,"On 6 January 2020, in Castro, Los Lagos region, students protested against the requirement of a national exam to access universities in the country. Students stormed in a school in which the exam was taking place. Police reported 2 people arrested. ACES and other student organizations called for the disruption of exams nationwide, insisting that the test promotes inequality among Chilean students. [size=at least 2]",0,1582839795,CHL
6931495,152,CHI2779,2779,"06 January 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Students (Chile); ACES: Coordinating Assembly of High-school Students of Chile",6,,,0,60,"South America",Chile,Antofagasta,Tocopilla,Tocopilla,Tocopilla,-22.0855,-70.193,1,"Biobio Chile",National,"On 6 January 2020, in Tocopilla, Antofagasta region, students protested against the requirement of a national exam to access universities in the country. Groups of students took facilities and staged demonstrations in at least one of the schools in which the exam was supposed to take place. ACES and other student organizations called for the disruption of exams nationwide, insisting that the test promotes inequality among Chilean students. [size=no report]",0,1582839795,CHL
6931518,152,CHI2765,2765,"06 January 2020",2020,1,Protests,"Peaceful protest","Protesters (Chile)","Students (Chile); ACES: Coordinating Assembly of High-school Students of Chile",6,,,0,60,"South America",Chile,Tarapaca,Iquique,Iquique,Iquique,-20.2133,-70.1503,1,"Biobio Chile",National,"On 6 January 2020, in Iquique, Tarapaca region, students protested against the requirement of a national exam to access universities in the country. Groups of students took facilities and staged demonstrations in 5 of the 7 schools in which the exam was supposed to take place. The ACES and other student organizations called for the disruption of exams nationwide, insisting that the test promotes inequality among Chilean students. [size=no report]",0,1582839795,CHL
6931592,152,CHI2773,2773,"06 January 2020",2020,1,Protests,"Protest with intervention","Protesters (Chile)","Students (Chile); ACES: Coordinating Assembly of High-school Students of Chile",6,"Police Forces of Chile (2018-)",,1,16,"South America",Chile,"Los Lagos",Llanquihue,"Puerto Montt","Puerto Montt",-41.4693,-72.9424,1,"Biobio Chile",National,"On 6 January 2020, in Puerto Montt, Los Lagos region, Police forces of Chile evicted a group of students that were protesting against the requirement of a national exam to access universities in the country. Police arrested 8 people. The ACES and other student organizations called for the disruption of exams nationwide, insisting that the test promotes inequality among Chilean students. [size=at least 8]",0,1582839796,CHL
6931595,152,CHI2754,2754,"06 January 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)","Students (Chile); ACES: Coordinating Assembly of High-school Students of Chile",5,"Civilians (Chile)","Civilians (Chile); Teachers (Chile)",7,57,"South America",Chile,Antofagasta,Antofagasta,Antofagasta,Antofagasta,-23.6524,-70.3954,1,"Biobio Chile",National,"On 6 January 2020, in Antofagasta, Antofagasta region, students demonstrated against the requirement of a national exam to access universities in the country. Groups of rioters vandalized facilities, built barricades, and staged demonstrations in at least 7 of the 11 schools in which the exam was supposed to take place. The director of one of the schools was reported injured by rioters. ACES and other student organizations called for the disruption of exams nationwide, insisting that the test promotes inequality among Chilean students. [size=no report]",0,1582839796,CHL
6931647,152,CHI2756,2756,"06 January 2020",2020,1,Riots,"Violent demonstration","Rioters (Chile)","Students (Chile); ACES: Coordinating Assembly of High-school Students of Chile",5,"Police Forces of Chile (2018-)","Civilians (Chile); Students (Chile); Teachers (Chile)",1,15,"South America",Chile,Antofagasta,"El Loa",Calama,Calama,-22.4567,-68.9237,1,"Biobio Chile",National,"On 6 January 2020, in Calama, Antofagasta region, students demonstrated against the requirement of a national exam to access universities in the country. Groups of rioters vandalized the facilities of 2 of the 3 schools in which the exam was supposed to take place. Police reported nearly 20 people arrested. The ACES and other student organizations called for the disruption of exams nationwide, insisting that the test promotes inequality among Chilean students. [size=at least 20]",0,1582839796,CHL
